t0: 0.976 day
velocity temperature densities electron_densities H He C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Ba Cl35 Cl36 Cl37 Ar36 Ar37 Ar38 Ar39 Ar40 Ar41 K37 K38 K39 K40 K41 K42 K43 Ca40 Ca41 Ca42 Ca43 Ca44 Ca45 Ca46 Sc41 Sc42 Sc43 Sc44 Sc45 Sc46 Sc47 Ti43 Ti44 Ti45 Ti46 Ti47 Ti48 Ti49 Ti50 V45 V46 V47 V48 V49 V50 V51 V52 Cr45 Cr46 Cr47 Cr48 Cr49 Cr50 Cr51 Cr52 Cr53 Cr54 Cr55 Cr56 Cr57 Cr58 Cr59 Mn49 Mn50 Mn51 Mn52 Mn53 Mn54 Mn55 Mn56 Mn57 Mn58 Mn59 Mn60 Fe50 Fe51 Fe52 Fe53 Fe54 Fe55 Fe56 Fe57 Fe58 Fe59 Fe60 Fe61 Fe62 Co53 Co54 Co55 Co56 Co57 Co58 Co59 Co60 Co61 Ni55 Ni56 Ni57 Ni58 Ni59 Ni60 Ni61 Ni62 Ni63 Ni64
21670.112 3810.1832 3.2713916e-12 22362564000.0 0.0 0.0 0.0068124816 0.0 0.66161029 0.0 0.014590968 8.5273363e-05 0.094921272 0.0091526309 0.14619583 0.0 0.058475923 0.00054222555 0.0059858348 4.0374245e-05 0.00016895609 2.1383341e-07 7.2980567e-06 4.7050604e-06 2.1201248e-05 2.9948925e-06 0.00052219464 0.00021457634 0.00064475382 0.0 0.000528485 6.0239134e-06 7.7166335e-06 0.0058449618 6.8680222e-05 7.2159271e-05 2.3196018e-08 1.0286146e-08 2.9962176e-16 0.0 0.0 4.0083428e-05 2.5441772e-07 3.6366683e-08 3.1273347e-11 2.2711567e-12 0.00016252088 3.8724366e-06 2.2821939e-06 1.1367431e-07 1.6565229e-07 5.2219033e-10 7.323434e-10 1.4933275e-20 3.3288869e-12 9.7571267e-11 5.9792875e-10 1.9862765e-07 1.3359456e-08 1.1474718e-09 3.2471384e-18 3.8427028e-07 3.5724607e-08 3.5518497e-06 9.613404e-07 2.0673346e-06 1.7750459e-07 1.2003249e-07 2.0636226e-20 7.5143393e-12 4.4055614e-08 2.0218953e-07 3.4348446e-06 2.6324095e-07 7.5326398e-07 7.4582654e-09 0.0 0.0 1.172432e-14 7.4533871e-09 1.9108876e-18 9.3082669e-06 4.8264742e-06 6.8688515e-06 1.027379e-07 8.1493184e-08 6.0860413e-11 5.9101966e-09 0.0 0.0 0.0 5.3412393e-19 3.9628832e-13 4.5290141e-17 3.0430565e-11 2.4625291e-06 1.9676249e-07 2.8481515e-07 1.4892207e-08 2.4950769e-08 6.9957397e-11 1.0841876e-08 1.8437309e-13 0.0 7.3193182e-16 6.8238515e-10 3.8307033e-09 1.9877094e-06 2.2105239e-06 1.17938e-05 8.0223482e-07 2.7507007e-05 4.9867686e-08 0.00010172849 2.5374342e-09 0.00037610795 9.996748e-21 3.1049052e-14 1.5973157e-09 2.433454e-08 3.0404311e-06 2.2267927e-06 0.00020166885 7.613762e-06 5.7236296e-10 0.0 8.3922465e-10 4.0974461e-10 3.3378956e-06 3.7413078e-05 0.00031592292 9.368532e-05 0.00018529242 5.3651266e-07 8.564428e-06
22434.436 3654.993 2.5271449e-12 16888703000.0 0.0 0.0 0.012153573 0.0 0.64810017 0.0 0.033157054 0.00013581124 0.10358492 0.0098653936 0.13469908 0.0 0.051028933 0.00059572905 0.0050652559 4.4247054e-05 0.00014321517 3.2716443e-07 8.8139788e-06 5.6407191e-06 1.8968434e-05 3.2163724e-06 0.00058125859 0.00020697578 0.00060142196 0.0 0.00058547058 4.3738252e-06 5.8846424e-06 0.0049635434 5.7106166e-05 4.4570636e-05 2.671992e-08 9.0447141e-09 3.0325856e-15 0.0 0.0 4.3960223e-05 2.5809038e-07 2.8665229e-08 4.8213468e-11 2.6302243e-11 0.00013756689 3.2777208e-06 1.982462e-06 1.497723e-07 2.3210051e-07 1.1592146e-09 5.0715219e-09 2.1952247e-20 6.3566579e-12 1.9550961e-10 7.5556661e-10 2.9298289e-07 2.652328e-08 6.7008244e-09 1.4249274e-17 3.7346627e-07 3.8375029e-08 3.9805569e-06 1.3594142e-06 2.6010129e-06 2.3920086e-07 2.2195256e-07 3.6338376e-20 1.6906217e-11 8.6618009e-08 2.9773979e-07 4.1531054e-06 3.4218611e-07 7.4336271e-07 1.7690212e-08 0.0 0.0 3.6804579e-14 1.1409888e-08 2.5996407e-18 8.5002065e-06 4.4764335e-06 5.6766591e-06 1.0800045e-07 1.6087262e-07 4.552594e-10 3.4396606e-08 0.0 0.0 0.0 1.4256542e-18 9.6355974e-13 6.3251202e-17 3.8049357e-11 2.2229848e-06 2.0298408e-07 5.6771787e-07 7.3926255e-08 8.8010275e-08 4.4979798e-10 6.0258277e-08 2.1194722e-12 0.0 2.0173536e-15 8.5323147e-10 4.0933752e-09 1.5485506e-06 2.3387578e-06 9.6232788e-06 1.0411275e-06 1.3964054e-05 7.8667253e-08 7.957304e-05 5.2056307e-09 0.00047308096 9.996748e-21 5.1495962e-14 1.9430741e-09 3.030219e-08 3.2437384e-06 1.8677403e-06 0.00018271888 1.9111947e-05 1.2291278e-09 0.0 3.0522636e-10 4.2564714e-10 2.2805466e-06 3.0091133e-05 0.0002686097 0.00012347857 0.00016297389 1.0522377e-06 1.2935145e-05
23164.061 3520.9001 1.970927e-12 12601539000.0 0.0 0.0 0.020663562 0.0 0.62880207 0.0 0.060739524 0.00021228482 0.1113967 0.010214855 0.11960628 0.0 0.042197208 0.00056291424 0.0040044472 4.1840661e-05 0.00011497723 5.8135657e-07 1.0849117e-05 6.4205048e-06 1.6240062e-05 3.7045721e-06 0.0006253831 0.00021744044 0.00056271215 0.0 0.00055498365 3.3384819e-06 4.5921156e-06 0.0039293267 4.4547716e-05 3.0530596e-05 2.9121831e-08 1.2981098e-08 2.0146467e-14 0.0 0.0 4.1558229e-05 2.5425012e-07 2.7852695e-08 1.5056927e-10 1.7879092e-10 0.00010982695 2.6629745e-06 1.8214192e-06 2.3692501e-07 3.9934023e-07 3.5187111e-09 2.609397e-08 3.2633508e-20 1.0998023e-11 3.3887846e-10 9.5264971e-10 4.8318827e-07 6.4324631e-08 3.2541137e-08 5.0951571e-17 3.3028163e-07 3.9329011e-08 4.5142743e-06 1.9340515e-06 3.3014912e-06 3.2949463e-07 4.0019455e-07 6.111922e-20 3.050002e-11 1.35229e-07 3.8037278e-07 4.6541043e-06 4.3611064e-07 7.7467839e-07 3.9979158e-08 0.0 0.0 7.9838775e-14 1.4245409e-08 2.9754038e-18 7.1944095e-06 3.8608091e-06 4.6144815e-06 1.0353273e-07 3.110042e-07 2.3635199e-09 1.3921639e-07 0.0 0.0 0.0 2.782736e-18 1.7433277e-12 6.7649978e-17 3.6426848e-11 1.7563962e-06 2.1528596e-07 1.0083373e-06 2.6186883e-07 2.2745892e-07 2.0025545e-09 2.3317082e-07 1.3300574e-11 0.0 3.7600584e-15 8.1684778e-10 3.4666721e-09 1.143027e-06 2.3426422e-06 8.3136862e-06 1.3317266e-06 1.1621999e-05 2.2599112e-07 8.4170412e-05 1.5460916e-08 0.00051621387 9.996748e-21 6.6462463e-14 1.827633e-09 3.062651e-08 2.9756232e-06 1.6072423e-06 0.00017219635 4.0626491e-05 2.2807875e-09 0.0 1.6323922e-10 3.8029659e-10 1.5269558e-06 2.2574247e-05 0.00022766251 0.00015006203 0.00014046799 1.7884002e-06 1.8629463e-05
23866.613 3407.8425 1.5043023e-12 8962865700.0 0.0 0.0 0.033430794 0.0 0.60684514 0.0 0.092774505 0.00031347206 0.11496364 0.010161288 0.10293492 0.0 0.033479811 0.00050597641 0.0030016478 3.7825496e-05 8.8561571e-05 1.0379132e-06 1.297023e-05 6.778407e-06 1.340125e-05 4.8019399e-06 0.00067378255 0.00023160243 0.00051804561 0.0 0.00049945832 2.7590195e-06 3.7590754e-06 0.0029444767 3.3057608e-05 2.4045628e-05 3.6075645e-08 3.1757509e-08 1.0705807e-13 0.0 0.0 3.7511184e-05 2.7190491e-07 4.0845042e-08 6.084647e-10 9.5332093e-10 8.3425069e-05 2.1120361e-06 1.8038461e-06 3.9630385e-07 7.2085035e-07 1.0367821e-08 9.3098011e-08 4.5457768e-20 1.7727335e-11 5.2089228e-10 1.1984424e-09 7.7926172e-07 1.4698858e-07 1.0992586e-07 1.4701885e-16 2.7443994e-07 3.8230936e-08 4.9821189e-06 2.6053141e-06 3.96654e-06 4.4581479e-07 6.5777122e-07 9.1858317e-20 4.4868676e-11 1.6957596e-07 4.2196316e-07 4.7638501e-06 5.1744308e-07 8.2250487e-07 8.3024953e-08 0.0 0.0 1.3024342e-13 1.4531916e-08 2.8670171e-18 5.6059222e-06 3.0715125e-06 3.6479479e-06 9.7075681e-08 5.4164304e-07 9.2534856e-09 4.1336328e-07 0.0 0.0 0.0 4.1499031e-18 2.4110138e-12 5.8588876e-17 2.8170682e-11 1.2628729e-06 2.2760592e-07 1.4841975e-06 6.8681266e-07 4.6511395e-07 6.6638187e-09 6.6858073e-07 6.1813374e-11 0.0 4.940154e-15 6.3170877e-10 2.4475572e-09 7.9390887e-07 2.1461743e-06 7.249625e-06 1.5892423e-06 1.2714251e-05 6.3849788e-07 0.00011915041 5.3005907e-08 0.00052944435 9.996748e-21 6.6175214e-14 1.4225359e-09 2.6061329e-08 2.4449821e-06 1.3243942e-06 0.00015567029 7.2131688e-05 3.5935522e-09 0.0 1.0285913e-10 2.8747432e-10 9.5981343e-07 1.5465456e-05 0.00018684518 0.0001711393 0.00011583363 2.6774246e-06 2.512441e-05
24570.981 3311.6987 1.1093249e-12 5897686000.0 0.0 0.0 0.055921631 0.0 0.58543027 0.0 0.1226209 0.0004436635 0.11042071 0.0095672111 0.085811495 0.0 0.025606678 0.00044953566 0.0021480013 3.3756245e-05 6.6616984e-05 1.887239e-06 1.4181997e-05 6.3438272e-06 1.1318709e-05 6.9883946e-06 0.00075458628 0.00022851266 0.00045570631 0.0 0.0004433394 2.6086575e-06 3.5875993e-06 0.0021020511 2.3542236e-05 2.2178318e-05 6.9879493e-08 1.5974493e-07 9.8947145e-13 0.0 0.0 3.3265704e-05 3.3782181e-07 1.3933291e-07 4.5817805e-09 8.8038399e-09 6.0408303e-05 1.6654129e-06 2.0212766e-06 7.00711e-07 1.3680023e-06 4.3199232e-08 4.1007923e-07 5.7766733e-20 2.9730267e-11 7.1532182e-10 1.3966399e-09 1.1380172e-06 3.3571077e-07 4.1136938e-07 5.1218097e-16 2.1292576e-07 3.3469239e-08 4.9606879e-06 3.1908555e-06 4.2113286e-06 5.5380998e-07 1.0189198e-06 1.1738068e-19 5.0823009e-11 1.6810396e-07 3.9543808e-07 4.2540931e-06 5.2474436e-07 8.255573e-07 1.7583961e-07 0.0 0.0 1.5206959e-13 1.2214557e-08 2.3338337e-18 3.996682e-06 2.2370702e-06 2.777535e-06 8.9080161e-08 8.7415161e-07 5.513942e-08 1.2768356e-06 0.0 0.0 0.0 4.6049556e-18 2.5328727e-12 4.2844091e-17 1.8560483e-11 8.4878235e-07 2.1994656e-07 1.69988e-06 1.4477605e-06 8.0722566e-07 2.8795173e-08 1.9355087e-06 4.7468106e-10 0.0 4.8319877e-15 4.1620646e-10 1.5169786e-09 5.2044983e-07 1.7362445e-06 6.0227554e-06 1.6477005e-06 1.3565545e-05 2.0078629e-06 0.0001968421 3.2492985e-07 0.00053191676 9.996748e-21 5.307268e-14 9.6318708e-10 1.9134006e-08 1.8173154e-06 1.0013524e-06 0.00012604256 9.9626547e-05 4.7859697e-09 0.0 6.0133675e-11 1.8917882e-10 5.650202e-07 9.7392858e-06 0.000142777 0.00017847849 8.878057e-05 3.333763e-06 3.203193e-05
25333.33 3223.7807 8.1927058e-13 3655662700.0 0.0 0.0 0.093175068 0.0 0.56684286 0.0 0.14320752 0.00064761116 0.09737848 0.0084341031 0.06838545 0.0 0.018535464 0.00038497685 0.0014374681 2.9259731e-05 4.9136991e-05 2.8299007e-06 1.3875782e-05 5.2498445e-06 1.0563145e-05 9.9976582e-06 0.00087140814 0.00020116425 0.0003775029 0.0 0.0003773167 2.6561689e-06 5.0039842e-06 0.0013977828 1.5769919e-05 2.2830775e-05 3.2108444e-07 7.6354688e-07 1.965155e-11 0.0 0.0 2.8185115e-05 4.234249e-07 5.1311412e-07 2.6091206e-08 1.1198661e-07 4.0908865e-05 1.2870727e-06 2.3476561e-06 1.0596738e-06 2.1850322e-06 1.4967179e-07 1.1990186e-06 6.6646766e-20 4.2610752e-11 8.3091365e-10 1.4275587e-09 1.389917e-06 5.5556102e-07 8.8212162e-07 1.0456268e-15 1.5032747e-07 2.571584e-08 4.3274573e-06 3.4222392e-06 3.8873907e-06 6.0102375e-07 1.4616277e-06 1.2554653e-19 4.611708e-11 1.3653355e-07 3.1568982e-07 3.2798419e-06 4.5082337e-07 7.4853954e-07 3.1837021e-07 0.0 0.0 1.3696497e-13 8.6745687e-09 1.6298702e-18 2.5622793e-06 1.4677292e-06 2.0023435e-06 7.9225372e-08 1.2670558e-06 2.6645976e-07 2.9093772e-06 0.0 0.0 0.0 4.0379116e-18 2.1333651e-12 2.7147021e-17 1.0698002e-11 5.2623238e-07 1.8716513e-07 1.5800918e-06 2.1996211e-06 1.1482055e-06 1.0785978e-07 4.2378397e-06 1.0629999e-08 0.0 3.7792556e-15 2.3989556e-10 8.3616146e-10 3.1776474e-07 1.2268456e-06 4.9343166e-06 1.6653935e-06 1.4572744e-05 5.9979353e-06 0.0003081787 4.5209996e-06 0.00052999237 9.996748e-21 3.5896749e-14 5.7627382e-10 1.2261688e-08 1.2079651e-06 6.7940663e-07 8.9289068e-05 0.0001099695 5.4780824e-09 0.0 3.1757651e-11 1.0992056e-10 3.0823934e-07 5.5827351e-06 9.8410411e-05 0.00016912085 6.1725169e-05 3.4765747e-06 3.8878777e-05
26215.178 3136.5929 6.1591847e-13 2115261900.0 0.0 0.0 0.1498116 0.0 0.55211629 0.0 0.14750959 0.0010626593 0.077184001 0.0067988669 0.050538348 0.0 0.012247041 0.00030298831 0.00086892342 2.398118e-05 3.5900156e-05 3.3244473e-06 1.1958319e-05 3.8439497e-06 1.1329522e-05 1.3208917e-05 0.0010115968 0.00015306755 0.00029145656 0.0 0.00029144799 2.569305e-06 8.9710105e-06 0.00083171894 9.5630012e-06 2.4400088e-05 1.0985739e-06 2.1427456e-06 7.3956295e-11 0.0 0.0 2.1785696e-05 4.7243621e-07 1.2472171e-06 7.2528174e-08 4.0330219e-07 2.5469171e-05 9.4491579e-07 2.5410904e-06 1.2864475e-06 2.8432138e-06 3.7458919e-07 2.4407287e-06 7.45341e-20 4.8316246e-11 7.8429859e-10 1.2285271e-09 1.3712721e-06 6.7109399e-07 1.2800201e-06 1.4296085e-15 9.2930706e-08 1.6846783e-08 3.2150951e-06 3.0957583e-06 3.0523179e-06 5.524069e-07 1.9329632e-06 1.1065608e-19 3.3898826e-11 9.105402e-08 2.1194798e-07 2.1391853e-06 3.2426959e-07 5.8973597e-07 4.87723e-07 0.0 0.0 9.7961003e-14 5.1470232e-09 9.6099012e-19 1.4261258e-06 8.3872779e-07 1.3808782e-06 7.7742004e-08 1.7492606e-06 8.2381918e-07 5.0278208e-06 0.0 0.0 0.0 2.8510829e-18 1.4572365e-12 1.4699117e-17 5.3384656e-12 2.9041949e-07 1.3634564e-07 1.2158776e-06 2.5337745e-06 1.4302419e-06 3.3616839e-07 7.2129415e-06 5.3141106e-08 0.0 2.3904309e-15 1.1971153e-10 4.0306349e-10 2.0051978e-07 7.5559432e-07 6.7043834e-06 3.0964291e-06 2.1906873e-05 1.8351703e-05 0.00042796864 1.8729603e-05 0.00051388249 9.996748e-21 2.0357323e-14 2.9925073e-10 6.7206075e-09 6.9708618e-07 4.0044683e-07 5.3785795e-05 9.8171794e-05 5.4074298e-09 0.0 1.4791895e-11 5.5419356e-11 1.5931716e-07 2.8225041e-06 5.8886357e-05 0.00014387487 3.7657353e-05 3.1181988e-06 4.4937886e-05
27380.1 3034.718 4.277889e-13 1012211500.0 0.0 0.0 0.23562745 0.0 0.53898671 0.0 0.1275977 0.0018897822 0.051112718 0.0045965042 0.031369334 0.0 0.0066461364 0.00019881383 0.00043364449 1.7388862e-05 2.7585593e-05 2.8766871e-06 8.6977179e-06 2.4245022e-06 1.3502525e-05 1.5985263e-05 0.0011583617 9.1861626e-05 0.00020246183 0.0 0.00018126196 2.0319627e-06 1.551991e-05 0.00039619926 4.7056974e-06 2.6146647e-05 2.6045744e-06 3.9881625e-06 1.5332613e-10 0.0 0.0 1.3891451e-05 4.3096723e-07 2.0884634e-06 1.3393783e-07 8.440426e-07 1.5963847e-05 6.6924491e-07 2.4243154e-06 1.2043421e-06 3.0314053e-06 7.069462e-07 3.5854924e-06 1.2726808e-19 4.0683963e-11 5.5009104e-10 8.0715526e-10 1.0069521e-06 5.7386661e-07 1.2944705e-06 1.3292478e-15 4.493507e-08 8.5049907e-09 1.8479289e-06 2.1529271e-06 1.8788294e-06 4.357373e-07 2.3288552e-06 7.5225479e-20 1.8681342e-11 4.5816891e-08 1.0900059e-07 1.0718504e-06 1.7920684e-07 3.7048882e-07 6.4811997e-07 0.0 0.0 5.1953844e-14 2.306043e-09 4.3090153e-19 6.144358e-07 3.737791e-07 1.3193332e-06 1.6514138e-07 2.6167226e-06 1.8116066e-06 6.5992003e-06 0.0 0.0 0.0 1.5072306e-18 7.456091e-13 6.0691423e-18 2.0445059e-12 1.2696404e-07 7.8554505e-08 8.2985235e-07 2.5344875e-06 1.8750047e-06 8.5685437e-07 9.5399945e-06 1.4354848e-07 0.0 1.1243434e-15 4.5846682e-11 1.4985237e-10 7.2817377e-07 6.9957932e-07 3.7311651e-05 1.7103252e-05 5.9231221e-05 5.1254087e-05 0.00050342872 4.41897e-05 0.00044441509 9.996748e-21 8.712132e-15 1.2008075e-10 2.8102024e-09 3.20677e-07 1.8861626e-07 2.5064712e-05 6.6280302e-05 4.3885459e-09 0.0 5.3287271e-12 2.145144e-11 3.5344228e-07 1.2225398e-06 2.7871407e-05 0.00010353615 1.869534e-05 2.9718784e-06 4.7811045e-05
28956.022 2975.6652 2.7466268e-13 513524160.0 0.0 0.0 0.3452232 0.0 0.52302398 0.0 0.084115121 0.0026797587 0.024807707 0.0022089175 0.01368402 0.0 0.0024844855 9.4791793e-05 0.0001671319 1.030495e-05 2.9339522e-05 1.6031548e-06 5.2886338e-06 1.3171591e-06 1.6086092e-05 1.7149991e-05 0.0012668254 3.7366654e-05 0.00012553232 0.0 7.3957612e-05 1.1446936e-06 1.9689487e-05 0.00013070713 1.611358e-06 2.6615936e-05 3.7259404e-06 4.4713629e-06 1.7459232e-10 0.0 0.0 6.5679451e-06 3.2046844e-07 2.2445896e-06 1.6502748e-07 1.0069191e-06 1.8932268e-05 6.6033262e-07 2.0456637e-06 8.2941255e-07 2.6221885e-06 8.7925607e-07 3.3704012e-06 5.3249871e-19 2.5935915e-11 2.3893417e-10 3.3257489e-10 4.6568993e-07 3.0799322e-07 8.2887421e-07 7.902063e-16 1.3271596e-08 2.6084624e-09 6.8302538e-07 9.7653203e-07 9.4263838e-07 4.1006104e-07 2.260497e-06 3.5833744e-20 6.1893253e-12 1.3732916e-08 3.4014566e-08 3.2644036e-07 6.2166783e-08 1.9462888e-07 6.8616939e-07 0.0 0.0 1.6297628e-14 5.9688624e-10 1.1255508e-19 2.0049051e-07 1.1938279e-07 3.3102434e-06 5.6949038e-07 3.693373e-06 2.4449208e-06 5.7475946e-06 0.0 0.0 0.0 4.7972851e-19 2.2607235e-13 1.4319227e-18 4.4300102e-13 3.5906945e-08 3.4365558e-08 1.4796138e-06 3.051256e-06 2.4869969e-06 1.3602469e-06 8.5014118e-06 2.0019236e-07 0.0 3.0493646e-16 9.9340026e-12 3.1521447e-11 6.9948376e-06 2.4987978e-06 0.00020537119 6.3930809e-05 0.00012895797 8.8953017e-05 0.00042876386 5.6200031e-05 0.00028515488 9.996748e-21 2.1241603e-15 3.669004e-11 6.8062625e-10 1.3408633e-07 7.7974753e-08 8.134047e-06 2.9017213e-05 2.6152636e-09 0.0 1.0825215e-12 4.7054786e-12 4.008769e-06 1.3682545e-06 1.136975e-05 5.6628012e-05 8.0418939e-06 3.8481652e-06 4.0267467e-05
30733.156 2920.5776 1.5423053e-13 337667470.0 0.0 0.0 0.43294282 0.0 0.50615942 0.0 0.042733575 0.0023162206 0.0087431328 0.00070002492 0.0040477067 0.0 0.00075765601 3.3475845e-05 8.7496261e-05 5.7471043e-06 4.2350611e-05 5.2638601e-07 3.4716891e-06 7.5154399e-07 1.7474024e-05 1.5997946e-05 0.001294482 1.2027046e-05 8.5599005e-05 0.0 1.8093719e-05 4.9604621e-07 1.4886079e-05 5.8053157e-05 5.993628e-07 2.3321967e-05 2.8295783e-06 2.6920947e-06 1.013634e-10 0.0 0.0 3.3335877e-06 2.1996715e-07 1.4506197e-06 1.1820379e-07 6.2472595e-07 3.5279634e-05 8.3065937e-07 1.4641774e-06 4.2923957e-07 1.9587858e-06 6.2003592e-07 1.768079e-06 1.9722106e-18 1.9593511e-11 5.6167705e-11 7.410236e-11 1.2816957e-07 9.6971327e-08 3.0109525e-07 3.9577099e-16 2.0130607e-09 4.0938556e-10 2.123293e-07 3.1508762e-07 9.966256e-07 4.7315511e-07 1.472069e-06 1.5348036e-20 1.0385927e-12 2.0511381e-09 5.4426139e-09 5.2536908e-08 1.2960977e-08 1.9611773e-07 4.8243358e-07 0.0 0.0 2.5195635e-15 7.0990648e-11 1.3746065e-20 2.4555923e-07 6.9948129e-08 7.9311758e-06 1.22763e-06 3.3972852e-06 1.741859e-06 2.8604958e-06 0.0 0.0 0.0 8.3405499e-20 3.374464e-14 1.5163611e-19 4.0659561e-14 9.0664403e-09 1.7453053e-08 4.8213363e-06 3.4225989e-06 2.1426374e-06 1.0900997e-06 4.3583336e-06 1.3642016e-07 0.0 3.8314559e-17 9.1176355e-13 2.8060032e-12 2.6879966e-05 5.2517716e-06 0.00057516133 0.00010425563 0.00013549464 7.5745234e-05 0.00022122015 3.5781737e-05 0.00011469152 9.996748e-21 2.2804052e-16 5.6457818e-11 9.2660382e-11 1.1507468e-07 5.6079487e-08 3.7758348e-06 8.0788557e-06 1.0518651e-09 0.0 9.4480495e-14 4.394007e-13 1.7034417e-05 2.9100845e-06 1.1454616e-05 2.3147573e-05 5.1882815e-06 3.7472665e-06 2.2116766e-05
32615.375 2923.2794 7.3863458e-14 279449510.0 0.0 0.0 0.47622028 0.0 0.49501418 0.0 0.021786028 0.001139055 0.0025238951 0.00016569773 0.001170347 0.0 0.00042589534 1.0464695e-05 8.6048703e-05 4.0909493e-06 5.5342951e-05 1.1609875e-07 2.9818142e-06 4.9829818e-07 1.7782138e-05 1.4275478e-05 0.0012832632 5.4037097e-06 7.4336548e-05 0.0 3.8995255e-06 2.0338376e-07 6.3617858e-06 6.5263937e-05 4.0928323e-07 1.8474139e-05 1.0850401e-06 8.1627605e-07 2.8089556e-11 0.0 0.0 3.0967557e-06 1.2567854e-07 6.3536069e-07 4.4997999e-08 1.8815631e-07 5.1388804e-05 6.763121e-07 8.4434445e-07 1.913477e-07 1.541497e-06 2.3133526e-07 4.6931025e-07 4.384683e-18 1.6540537e-11 7.0913058e-12 7.7566028e-12 3.9661918e-08 2.0022501e-08 5.6382944e-08 2.8313525e-16 1.3172681e-10 2.7315303e-11 1.7593313e-07 1.7930257e-07 1.6192904e-06 3.9529113e-07 6.1183795e-07 1.0469876e-20 7.1790067e-14 1.3688098e-10 3.8857008e-10 5.0973384e-09 2.5741331e-09 2.936655e-07 1.9643568e-07 0.0 0.0 1.5355982e-16 2.8765222e-12 6.011442e-22 4.9970163e-07 6.0366034e-08 1.2399215e-05 1.6594796e-06 1.8318645e-06 6.0744876e-07 7.2406029e-07 0.0 0.0 0.0 1.4623662e-20 1.9903653e-15 1.2443354e-20 9.6595966e-16 4.0363945e-09 9.5387768e-09 9.4956553e-06 2.2347606e-06 9.3850675e-07 4.1093752e-07 1.1386967e-06 4.3345743e-08 0.0 1.681033e-18 2.1661002e-14 6.700434e-14 5.2243014e-05 4.7238053e-06 0.00094785735 8.6128001e-05 6.7052979e-05 2.9917426e-05 5.9885766e-05 1.0747688e-05 2.4707135e-05 9.996748e-21 7.201137e-18 1.1954554e-10 2.5766527e-11 9.5290873e-08 3.7377273e-08 3.5601565e-06 1.710484e-06 2.5577527e-10 0.0 6.2059804e-15 1.0902797e-14 3.4903312e-05 2.9500843e-06 1.6444158e-05 7.1567248e-06 4.0252008e-06 1.8582038e-06 6.9988643e-06
34575.744 2976.9491 3.4173291e-14 222237930.0 0.0 0.0 0.48879762 0.0 0.49111113 0.0 0.016088168 0.00032503603 0.00092113853 6.4784879e-05 0.00073146675 0.0 0.00041364273 4.3458997e-06 9.1479042e-05 3.7670279e-06 6.0893569e-05 4.3644483e-08 2.9130205e-06 3.988043e-07 1.7796585e-05 1.3448235e-05 0.0012749847 3.7688043e-06 7.3168807e-05 0.0 2.4818427e-06 6.6440366e-08 1.7976166e-06 7.5061991e-05 2.296734e-07 1.5893118e-05 1.8090686e-07 1.1335047e-07 2.7282301e-12 0.0 0.0 3.3809101e-06 4.657537e-08 3.1114641e-07 7.6010743e-09 2.0794894e-08 5.8486347e-05 2.900629e-07 4.99296e-07 1.0515597e-07 1.4247299e-06 3.9697212e-08 4.8280522e-08 6.0910518e-18 8.5547359e-12 1.2799059e-12 4.9004946e-13 3.6024748e-08 3.6659643e-09 3.943446e-09 1.619618e-16 1.1070824e-12 1.4779988e-13 2.1050992e-07 1.9555359e-07 2.0334625e-06 2.4449467e-07 2.2899858e-07 9.9992816e-21 2.4051348e-16 1.4273269e-11 2.1538308e-11 7.5258653e-10 1.143275e-09 3.5747839e-07 3.9394238e-08 0.0 0.0 3.7460618e-19 6.2521804e-15 1.4411763e-24 6.8051211e-07 2.8257783e-08 1.4459457e-05 1.7466966e-06 7.3291135e-07 8.2293548e-08 6.6456577e-08 0.0 0.0 0.0 1.0010351e-20 5.132644e-18 8.8139362e-21 3.92594e-18 1.5043571e-09 2.9322507e-09 1.2395243e-05 7.1099425e-07 1.6622165e-07 5.8057779e-08 1.0841258e-07 4.8693259e-09 0.0 1.2938195e-20 8.8036589e-17 1.022962e-16 6.7070864e-05 1.9399168e-06 0.0011287207 4.7768754e-05 1.5913893e-05 4.456182e-06 6.0798272e-06 1.1353098e-06 1.8991992e-06 9.996748e-21 2.0351031e-20 1.2503948e-10 1.1915313e-11 4.1883415e-08 1.1866968e-08 3.4284768e-06 2.8641311e-07 2.7032472e-11 0.0 2.8579939e-15 1.0414452e-16 4.5989393e-05 1.3812713e-06 1.8968619e-05 1.9188267e-06 3.0706262e-06 3.9133548e-07 1.4487351e-06
